,positionName,companyFullName,salary,city,companySize,workYear,education,industryField,formatCreateTime
6,Node.js开发工程师,深圳回收宝科技有限公司,18k-22k,深圳,150-500人,3-5年,本科,"移动互联网,电子商务",2018-03-08
7,Node.js工程师,上海餐加企业管理咨询有限公司,15k-30k,上海,15-50人,1-3年,不限,"企业服务,移动互联网",2018-03-13
8,应用开发工程师（Node.js）,杭州又拍云科技有限公司,10k-20k,杭州,150-500人,1-3年,不限,生活服务,2018-03-12
9,服务端node.js开发,上海嘉灵科技有限公司,15k-25k,上海,50-150人,3-5年,本科,"电子商务,游戏",2018-03-04
10,Node.js后端开发工程师,上海硬咖网络科技有限公司,16k-32k,上海,少于15人,不限,不限,"数据服务,其他",2018-03-12
11,Node.js后台开发高级工程师,奇异牛科技（深圳）有限公司,18k-35k,深圳,15-50人,1-3年,本科,"O2O,移动互联网",2018-03-12
12,Node.js开发工程师,上海心灵伙伴览育信息技术有限公司,15k-25k,上海,150-500人,3-5年,本科,"移动互联网,教育",2018-03-08
13,Node.js 后端工程师,上海执楠信息科技有限公司,10k-20k,上海,15-50人,不限,本科,"企业服务,数据服务",2018-03-05
14,Node.js,上海灵兮信息科技有限公司,7k-14k,上海,15-50人,1-3年,本科,"移动互联网,企业服务",2018-03-08
0,初级node.js工程师,炽炎商务咨询（上海）有限公司,6K-12K,上海,15-50人,1-3年,不限,"电子商务,文化娱乐",2018-03-02
1,node.js高级开发工程师,深圳市兰拓科技发展有限公司,17k-22k,深圳,15-50人,3-5年,本科,"移动互联网,电子商务",2018-03-04
2,Node.js开发工程师,深圳市惠点网络科技有限公司,13k-25k,深圳,150-500人,3-5年,大专,"移动互联网,电子商务",2018-03-13
3,node.js开发工程师,广州卖家宝信息技术咨询有限公司,9k-15k,广州,150-500人,3-5年,大专,电子商务,2018-03-12
4,Node.js开发工程师,深圳市盛阳科技有限公司,15k-25k,深圳,150-500人,5-10年,本科,移动互联网,2018-03-12
5,node.js游戏程序员,上海光时信息技术有限公司,4k-6k,上海,15-50人,不限,大专,游戏,2018-03-05
6,Node.js高级研发工程师,杭州口碑电子商务有限公司,25k-50k,杭州,15-50人,3-5年,不限,"移动互联网,电子商务",2018-03-02
7,Angular2 &amp; Vue.js 前端工程师,WalktheChat,15k-28k,北京,少于15人,3-5年,本科,移动互联网,2018-03-05
8,node.js,北京花花草草科技有限公司,20k-30k,北京,50-150人,3-5年,大专,硬件,2018-02-27
9,资深 Node.js 研发工程师,广州微一网络科技有限公司,12k-24k,广州,50-150人,1-3年,不限,"移动互联网,电子商务",2018-03-12
10,云平台Node.js 后端工程师,广州易活生物科技有限公司,10k-15k,广州,50-150人,3-5年,大专,医疗健康,2018-03-08
11,Node.js后端开发工程师,浙江泓源汽车集团有限公司,15k-25k,杭州,150-500人,不限,不限,移动互联网,2018-03-05
12,Node.js 开发工程师,北京知法平台科技有限公司,10k-15k,北京,15-50人,不限,本科,"移动互联网,企业服务",2018-03-05
13,Node.js后端开发工程师,深圳市前海汇流信息科技有限公司,13k-25k,深圳,50-150人,1-3年,本科,移动互联网,2018-03-13
14,Node.js开发工程师,深圳博纳移动信息技术有限公司,10k-15k,深圳,50-150人,1-3年,大专,移动互联网,2018-03-12
0,Node.js初级研发工程师,杭州口碑电子商务有限公司,8k-16k,杭州,15-50人,不限,不限,"移动互联网,电子商务",2018-03-02
1,后台开发工程师（Node.js方向）,深圳矽递科技股份有限公司,16k-22k,深圳,150-500人,1-3年,大专,"移动互联网,硬件",2018-03-12
2,React.js前端工程师,广州知了科技有限公司,9k-15k,广州,15-50人,1-3年,本科,移动互联网,2018-03-05
3,Node.js服务器开发工程师,深圳习习网络科技有限公司,15k-30k,深圳,150-500人,3-5年,大专,"移动互联网,教育",2018-03-13
4,Node.js后端开发,上海杰鸿信息科技有限公司,8k-12k,上海,15-50人,1-3年,大专,"移动互联网,金融",2018-02-22
5,Node.js 后端研发工程师,广州微一网络科技有限公司,9k-18k,广州,50-150人,不限,不限,"移动互联网,电子商务",2018-03-12
6,node.js工程师,杭州兰邻科技有限公司,7k-12k,杭州,50-150人,1年以下,大专,移动互联网,2018-03-10
7,node.js开发工程师,深圳市兰拓科技发展有限公司,13k-18k,深圳,15-50人,1-3年,本科,"移动互联网,电子商务",2018-02-26
8,Node.js开发工程师,上海赏赏科技有限公司,13k-22k,上海,少于15人,3-5年,本科,"金融,分类信息",2018-03-07
9,Vue.js 前端开发工程师,上海车水马龙信息技术有限公司,10k-20k,上海,150-500人,3-5年,不限,O2O,2018-03-12
10,node.js开发工程师,广州扁鸿信息科技有限公司,6k-10k,广州,少于15人,1-3年,本科,"医疗健康,移动互联网",2018-03-12
11,Node.js开发工程师,深圳华制智能制造技术有限公司,10k-20k,深圳,50-150人,不限,大专,企业服务,2018-03-10
12,Node.js后端主管,联众同行健康服务有限公司,25k-40k,北京,50-150人,3-5年,本科,"电子商务,医疗健康",2018-02-26
13,Node.js开发工程师,吉林省利欧海外科技交流有限责任公司,8k-12k,上海,15-50人,1-3年,大专,移动互联网,2018-02-27
14,Node.js服务器,北京星享网络信息技术有限公司,10k-20k,北京,50-150人,1-3年,本科,"社交网络,游戏",2018-02-22
0,Node.js 后端开发工程师,深圳市兰拓科技发展有限公司,10k-17k,深圳,15-50人,1-3年,大专,"移动互联网,电子商务",2018-03-04
1,Node.JS全栈开发工程师,美科科技（北京）有限公司,20k-35k,北京,50-150人,3-5年,本科,硬件,2018-03-01
2,Node.js游戏服务器高级工程师,深圳市悦用科技有限公司,15K-20K,深圳,少于15人,5-10年,不限,游戏,2018-02-27
3,Node.js开发工程师,广东夜站科技开发有限公司,15k-20k,深圳,50-150人,1-3年,本科,"移动互联网,社交网络",2018-02-26
4,Node.js工程师,武汉研众科技有限公司,4k-8k,武汉,少于15人,1-3年,本科,"移动互联网,O2O",2018-03-07
5,Node.Js开发工程师,云联乐牧（北京）信息技术有限公司,10k-20k,北京,15-50人,3-5年,大专,"移动互联网,金融",2018-03-07
6,.net/c#/java/node.js/php,郑州盈和软件技术有限公司,8k-10k,郑州,15-50人,1-3年,本科,"移动互联网,社交网络",2018-02-24
7,Node.js 开发工程师,网飞翔网络科技(深圳)有限公司,8k-15k,深圳,少于15人,3-5年,本科,"移动互联网,电子商务",2018-03-06
8,React.JS前端开发工程师,成都杰华科技有限公司,12k-16k,成都,150-500人,3-5年,本科,数据服务,2018-03-12
9,Node.js 开发工程师,智慕时代科技（成都）有限公司,7k-12k,成都,50-150人,1-3年,本科,移动互联网,2018-02-27
10,全栈工程师，Node.js工程师，WEB前端工程师,上海硅谷计算机科技有限公司,5k-10k,济南,15-50人,1-3年,本科,"数据服务,企业服务",2018-03-01
11,Node.js开发工程师,广州诺特软件开发有限公司,7k-14k,广州,50-150人,3-5年,大专,"电子商务,企业服务",2018-03-06
12,Node.js,上海米哇达信息科技有限公司,6k-12k,上海,15-50人,不限,不限,"硬件,移动互联网",2018-03-06
13,Node.js开发工程师,广州市锐汇软件科技有限公司,5k-8k,广州,少于15人,1-3年,大专,"移动互联网,广告营销",2018-03-05
14,Node.js,情非得已（北京）科技有限公司,20k-30k,北京,15-50人,1-3年,本科,"移动互联网,企业服务",2018-02-26
0,Node.js开发工程师,深圳市沃享科技有限公司,7k-10k,深圳,15-50人,1-3年,大专,移动互联网,2018-02-26
1,Node.js/Web前端工程师,成都英德思启科技有限公司,10k-15k,成都,15-50人,3-5年,不限,"电子商务,企业服务",2018-03-10
2,Node.js开发工程师,铂良乐传媒广告（北京）有限公司,10k-20k,武汉,150-500人,3-5年,本科,"广告营销,移动互联网",2018-02-24
3,node.JS开发工程师,杭州智玩网络有限公司,6k-12k,杭州,50-150人,1-3年,大专,游戏,2018-03-01
4,Node.js区块链开发工程师,北京起因科技有限公司,20k-40k,北京,15-50人,5-10年,本科,医疗健康,2018-02-26
5,node.js工程师（高薪诚聘）,乐聚（深圳）机器人技术有限公司,10k-20k,深圳,50-150人,1-3年,本科,硬件,2018-02-28
6,node.js,巴卡斯科技（北京）有限公司杭州分公司,8k-15k,杭州,15-50人,1-3年,本科,"移动互联网,金融",2018-02-25
7,Node.js开发工程师,广州网嘉创投科技有限公司,7k-14k,广州,15-50人,1-3年,大专,"移动互联网,教育",2018-02-23
8,PHP/Node.js/Python 高级工程师,深圳市智能现实科技有限公司,13k-25k,深圳,15-50人,1-3年,本科,"移动互联网,企业服务",2018-02-22
9,Node.js开发工程师,中金易购黄金珠宝有限公司,15k-25k,深圳,150-500人,3-5年,本科,"移动互联网,金融",2018-03-06
10,Node.js后台开发工程师,成都道格腾科技有限公司,8k-12k,成都,15-50人,1-3年,本科,移动互联网,2018-03-05
11,node.js开发工程师,深圳花旦传媒有限公司,12k-19k,深圳,50-150人,3-5年,大专,移动互联网,2018-03-06
12,Node.js工程师,深源恒际科技有限公司,10k-20k,北京,15-50人,1-3年,本科,"移动互联网,数据服务",2018-03-09
13,资深开发工程师Java/Node.Js,趋势科技(中国)有限公司,15k-25k,南京,2000人以上,5-10年,本科,企业服务,2018-03-02
14,Node.js后台开发中级工程师,广州雨章科技有限公司,8k-12k,广州,少于15人,1-3年,本科,"移动互联网,企业服务",2018-02-28
0,高级Node.JS开发工程师,上海亮金信息技术有限公司,15k-20k,上海,少于15人,1-3年,大专,"移动互联网,硬件",2018-02-28
1,高级Node.js开发工程师,广州启尔智信息科技有限公司,15K-30K,广州,15-50人,3-5年,本科,移动互联网,2018-02-22
2,Node.js中级研发工程师,杭州口碑电子商务有限公司,13k-26k,杭州,15-50人,1-3年,不限,"移动互联网,电子商务",2018-03-02
3,Node.js开发工程师,深圳市汉富商贸有限公司,5k-10k,深圳,15-50人,1-3年,大专,电子商务,2018-02-26
4,服务器后端开发人员(Node.js),成都智慧工场科技有限公司,10k-15k,成都,15-50人,3-5年,本科,"移动互联网,教育",2018-03-09
5,Node.JS工程师,无锡井通网络科技有限公司,12k-20k,北京,15-50人,1-3年,大专,金融,2018-03-03
6,Node.js,北京信德数聚（北京）科技有限公司,15k-20k,北京,15-50人,1-3年,本科,"移动互联网,信息安全",2018-02-26
7,Node.js后端开发工程师,深圳市兆方石油化工股份有限公司,15k-20k,深圳,50-150人,不限,本科,"电子商务,其他",2018-02-24
8,Node.js工程师（Growth Hacker）,北京铂金智慧网络科技有限公司,15k-30k,北京,150-500人,1-3年,本科,"移动互联网,数据服务",2018-02-27
9,HTML5前端开发 / Vue.js 2.0,北京智领众悦科技有限公司,10k-20k,北京,少于15人,3-5年,不限,"移动互联网,社交网络",2018-02-26
10,游戏服务器开发（java、php转node.js）,广州优视电子有限责任公司,8K-16K,广州,15-50人,1-3年,大专,"移动互联网,游戏",2018-03-06
11,web前端工程师（Vue.js）,上海天擎信息技术有限公司,12k-24k,上海,500-2000人,3-5年,大专,"移动互联网,电子商务",2018-02-22
12,Vue.js 前端开发工程师,北京智领众悦科技有限公司,10k-20k,北京,少于15人,3-5年,不限,"移动互联网,社交网络",2018-02-26
13,react.js前端开发工程师,上海泛微网络科技股份有限公司,10k-15k,上海,2000人以上,1-3年,本科,"移动互联网,企业服务",2018-03-13
14,web前端工程师（react.js）,上海泛微网络科技股份有限公司,10k-15k,上海,2000人以上,1年以下,本科,"移动互联网,企业服务",2018-03-13
0,react.js前端开发工程师,上海泛微网络科技股份有限公司,10k-15k,上海,2000人以上,1-3年,本科,"移动互联网,企业服务",2018-03-13
1,Node.js,上海泛微网络科技股份有限公司,10k-15k,上海,2000人以上,1年以下,本科,"移动互联网,企业服务",2018-03-13
2,react.js前端开发工程师,上海泛微网络科技股份有限公司,12k-15k,上海,2000人以上,1-3年,本科,"移动互联网,企业服务",2018-03-13
3,react.js前端开发工程师,上海泛微网络科技股份有限公司,10k-15k,上海,2000人以上,1-3年,本科,"移动互联网,企业服务",2018-03-13
4,前端开发工程师（react.js或者vue.js）,上海泛微网络科技股份有限公司,15k-20k,上海,2000人以上,1-3年,本科,"移动互联网,企业服务",2018-03-13
5,Node.js工程师,北京修齐治平科技有限公司,10k-20k,北京,500-2000人,1-3年,本科,"教育,数据服务",2018-03-12
6,Node.js,浙江每日互动网络科技股份有限公司,10k-20k,杭州,150-500人,1-3年,本科,移动互联网,2018-02-28
7,Node.js开发工程师（偏数据方向）,浙江每日互动网络科技股份有限公司,12k-18k,杭州,150-500人,1-3年,本科,移动互联网,2018-02-28
