,positionName,companyFullName,salary,city,companySize,workYear,education,industryField,formatCreateTime
4,代码编程老师（Python）（武汉）,深圳市编玩边学教育科技有限公司,8k-15k,武汉,50-150人,不限,本科,"教育,游戏",2018-03-10
5,Python开发工程师(安全方向),北京陌陌科技有限公司,20k-40k,北京,500-2000人,1-3年,大专,社交网络,2018-03-07
6,python,北京金软瑞彩科技有限公司,9k-15k,北京,50-150人,1-3年,大专,"移动互联网,电子商务",2018-02-28
7,python开发工程师,北京江山互动网络科技有限公司,8k-16k,北京,15-50人,不限,不限,"移动互联网,企业服务",2018-02-25
8,python后台开发工程师,深圳市观麦网络科技有限公司,11k-21k,深圳,50-150人,1-3年,本科,"移动互联网,O2O",2018-03-09
9,软件开发工程师(Python/Golang),杭州米阳科技有限公司,11k-16k,杭州,50-150人,3-5年,大专,"移动互联网,电子商务",2018-03-13
10,Python后端开发工程师,成都浩海通达科技有限公司,8k-12k,成都,15-50人,1-3年,本科,移动互联网,2018-03-12
11,高级Python开发工程师,北京广通信达软件股份有限公司杭州分公司,10k-20k,杭州,150-500人,3-5年,大专,"移动互联网,数据服务",2018-03-09
12,Python后端工程师,苏州体素信息科技有限公司,20k-30k,上海,15-50人,3-5年,本科,医疗健康,2018-03-08
13,python游戏服务端开发工程师,在线途游（北京）科技有限公司,15k-30k,北京,150-500人,不限,本科,"移动互联网,游戏",2018-03-07
14,Python开发工程师,重庆格泰尚恒网络科技有限公司,10k-18k,重庆,15-50人,3-5年,大专,移动互联网,2018-02-14
0,python web开发工程师,湖南动脑信息科技有限公司,10k-20k,长沙,50-150人,3-5年,大专,教育,2018-03-13
1,高级Python工程师,湖南省众高电子商务有限公司,10k-15k,长沙,15-50人,3-5年,大专,"移动互联网,电子商务",2018-02-27
2,Python 研发工程师（实习/正职）,深圳市魔方安全科技有限公司,7k-10k,深圳,15-50人,不限,不限,信息安全,2018-03-12
3,高级Python软件工程师（服务端）,上海展卷信息科技有限公司,12k-24k,上海,15-50人,3-5年,本科,"移动互联网,金融",2018-03-12
4,Python高级讲师,北京小象科技有限公司,10k-20k,北京,15-50人,1-3年,本科,数据服务,2018-03-11
5,python工程师（北京）,北京嗨钱科技有限公司,8k-10k,北京,15-50人,3-5年,本科,"数据服务,金融",2018-02-26
6,Python项目经理,北京八维研修学院,18K-35K,北京,2000人以上,5-10年,本科,教育,2018-02-24
7,软件开发工程师（工具开发 Python）,瑞数信息技术(上海)有限公司,10k-20k,成都,50-150人,3-5年,本科,信息安全,2018-03-12
8,Python开发工程师(风控方向),北京陌陌科技有限公司,18k-36k,北京,500-2000人,1-3年,本科,社交网络,2018-03-07
9,python开发工程师/人工智能开发工程师,广州普惠信息科技有限公司,8k-16k,广州,15-50人,1-3年,大专,"教育,移动互联网",2018-03-05
10,区块链研发工程师－python,北京曲速万联科技有限公司,15k-30k,北京,15-50人,1-3年,本科,"移动互联网,金融",2018-02-27
11,Python中级/Odoo开发,上海寰享网络科技有限公司,10k-20k,上海,15-50人,1-3年,大专,"旅游,数据服务",2018-02-23
12,Python实习,广州极推信息科技有限公司,3K-6K,广州,15-50人,1年以下,本科,"移动互联网,广告营销",2018-03-12
13,web端Python开发工程师,北京闪银奇异科技有限公司,15k-30k,北京,500-2000人,1-3年,本科,"移动互联网,金融",2018-03-12
14,PHP/Python数据平台开发,车好多旧机动车经纪(北京)有限公司,15k-30k,北京,2000人以上,1-3年,本科,O2O,2018-03-12
0,运维开发工程师(python),成都好玩一二三科技有限公司,6k-10k,成都,150-500人,1-3年,大专,游戏,2018-03-12
1,高级python工程师,西安麻花网络技术有限公司,8k-16k,西安,150-500人,3-5年,本科,"移动互联网,社交网络",2018-03-06
2,Python后端工程师,杭州地普好森科技有限公司,8k-15k,杭州,15-50人,1-3年,不限,"移动互联网,数据服务",2018-03-13
3,Python Developer,学慧帮（上海）企业管理咨询有限公司,15k-20k,上海,15-50人,1-3年,本科,企业服务,2018-03-12
4,Python数据开发,江苏风云科技服务有限公司,7k-11k,北京,500-2000人,1-3年,本科,"移动互联网,企业服务",2018-03-08
5,资深／高级Python工程师,拉扎斯网络科技（上海）有限公司,16k-32k,上海,2000人以上,3-5年,本科,移动互联网,2018-03-07
6,Python工程师（数据方向）,天津市安博伟业科技有限公司,5k-10k,天津,少于15人,1-3年,本科,"移动互联网,企业服务",2018-03-05
7,Python / PHP 后端开发工程师,大连智趣信息技术有限公司,4k-8k,大连,15-50人,1-3年,大专,移动互联网,2018-03-03
8,数据分析师（python）,同道金融服务集团有限公司,10k-20k,北京,50-150人,1-3年,本科,金融,2018-03-02
9,中高级Python开发工程师,正宜（北京）科技有限公司,10k-20k,北京,15-50人,1-3年,本科,"移动互联网,企业服务",2018-02-26
10,资深Python后端开发,深圳瀚德理想视界科技有限公司,12k-22k,成都,15-50人,3-5年,本科,金融,2018-03-07
11,python高级工程师,郑州趣学信息科技有限公司,6k-10k,郑州,15-50人,3-5年,本科,"移动互联网,教育",2018-03-06
12,Python兼职导师,上海罗刻信息技术有限公司,6K-12K,苏州,少于15人,不限,本科,教育,2018-02-28
13,Python/Django工程师,深圳市库瑞德科技有限公司,10k-20k,深圳,少于15人,1-3年,不限,"电子商务,O2O",2018-02-20
14,Python Web后端开发工程师,广州龙骐贸易有限公司,10k-15k,广州,15-50人,不限,不限,电子商务,2018-03-02
0,python后端开发工程师,广州建友信息科技有限公司,10k-13k,广州,15-50人,1-3年,大专,"移动互联网,硬件",2018-02-25
1,golang开发／python开发,西安甄一创展网络科技有限公司,15k-25k,西安,15-50人,3-5年,本科,"企业服务,招聘",2018-02-25
2,python自动化运维 讲师,北京奥鹏远程教育中心有限公司,12k-24k,北京,50-150人,3-5年,本科,"移动互联网,教育",2018-03-12
3,python运维工程师,广州智建云信息技术有限公司,10k-20k,广州,50-150人,3-5年,大专,移动互联网,2018-03-09
4,开发工程师-JAVA/R/Python,深圳微众税银信息服务有限公司,18k-30k,深圳,50-150人,3-5年,本科,"金融,数据服务",2018-03-09
5,python开发工程师/人工智能开发工程师,广州西线教育科技有限公司,8k-15k,广州,50-150人,1-3年,大专,移动互联网,2018-03-05
6,服务端架构师(PHP&amp;Python),北京九州云动科技有限公司,30k-50k,北京,50-150人,3-5年,本科,"移动互联网,电子商务",2018-03-12
7,Python中级工程师,紫光西部数据有限公司,12k-15k,南京,150-500人,1-3年,本科,"数据服务,信息安全",2018-02-28
8,高级python开发工程师,杭州同花顺数据开发有限公司,15k-30k,杭州,2000人以上,1-3年,本科,"金融,电子商务",2018-02-22
9,Python/nodejs开发,德蒙金盾（深圳）有限公司,10K-20K,武汉,150-500人,1-3年,本科,"电子商务,移动互联网",2018-02-22
10,Python高级开发工程师,北京库神信息技术有限公司,13K-25K,北京,15-50人,3-5年,大专,"移动互联网,硬件",2018-02-27
11,python高级开发工程师,四川源码时代科技有限公司,15k-30k,成都,150-500人,3-5年,大专,移动互联网,2018-02-26
12,运营开发工程师（Python）,富途网络科技（深圳）有限公司,15k-30k,深圳,150-500人,1-3年,本科,"移动互联网,金融",2018-03-13
13,Python开发工程师(风控开发方向),北京陌陌科技有限公司,20k-40k,北京,500-2000人,1-3年,本科,社交网络,2018-03-07
14,python高级工程师,成都舞牛科技有限公司,8K-15K,成都,少于15人,3-5年,不限,"移动互联网,企业服务",2018-02-22
0,Python中级工程师,郑州元鼎信息技术有限公司,8K-9K,郑州,15-50人,3-5年,大专,移动互联网、信息安全,2018-02-24
1,高级Python开发工程师,合一信息技术（北京）有限公司,20K-35K,北京,500-2000人,3-5年,本科,移动互联网,2018-02-23
2,Python 数据分析,上海海万信息科技股份有限公司,13k-25k,深圳,500-2000人,3-5年,大专,"移动互联网,金融",2018-03-13
3,Python后端开发工程师（视频画面AI分析）,北京周同科技有限公司,18k-36k,北京,15-50人,3-5年,本科,"移动互联网,数据服务",2018-03-12
4,python自动化运维-讲师,北京奥鹏远程教育中心有限公司,12k-24k,北京,50-150人,3-5年,不限,"移动互联网,教育",2018-02-26
5,安全开发工程师（python开发）,携程计算机技术（上海）有限公司,10k-20k,上海,2000人以上,3-5年,本科,"移动互联网,旅游",2018-02-22
6,Python 培训讲师,景略集智(北京)科技有限公司,20k-25k,北京,少于15人,3-5年,本科,数据服务、教育,2018-03-05
7,Python开发工程师（内容服务平台）,新浪网技术（中国）有限公司,12k-24k,北京,2000人以上,3-5年,本科,文化娱乐,2018-03-02
8,科学计算软件开发工程师（ Python、C/C++、Fortran）,深圳晶泰科技有限公司,15k-25k,深圳,50-150人,3-5年,本科,"企业服务,医疗健康",2018-03-13
9,python高级开发工程师,武汉慧禹信息科技有限公司,10k-20k,武汉,50-150人,不限,本科,"移动互联网,电子商务",2018-03-05
10,后端开发工程师（Python方向）,广州新的美地电子科技有限公司,15k-25k,广州,150-500人,3-5年,本科,"电子商务,移动互联网",2018-03-01
11,Python Web开发工程师,北京小睿科技有限公司,10k-15k,北京,50-150人,1-3年,本科,硬件,2018-03-13
12,Python 机器学习开发工程师,上海灵兮信息科技有限公司,8k-15k,上海,15-50人,1-3年,本科,"移动互联网,企业服务",2018-03-08
13,Python爬虫工程师,北京智分科技有限公司,20k-40k,北京,50-150人,1-3年,本科,移动互联网,2018-03-13
14,python web 开发工程师,北京清华同衡规划设计研究院有限公司,15k-25k,北京,500-2000人,3-5年,本科,其他,2018-03-08
0,网站运营高级/资深Python及前端工程师,携程计算机技术（上海）有限公司,15k-25k,上海,2000人以上,3-5年,本科,"移动互联网,旅游",2018-03-06
1,服务器端 Python 架构师,北京闪银奇异科技有限公司,25k-45k,北京,500-2000人,3-5年,本科,"移动互联网,金融",2018-03-12
2,Python后台工程师,清华大学,15k-20k,北京,15-50人,1-3年,本科,"其他,教育",2018-03-06
3,数据分析与挖掘-python工程师,卫宁互联网科技有限公司,15k-25k,上海,500-2000人,3-5年,本科,医疗健康,2018-02-27
4,高级python开发工程师,北京中科物安科技有限公司,12k-15k,西安,15-50人,3-5年,本科,信息安全,2018-02-23
5,python课程研发,杭州小码教育科技有限公司,20k-25k,杭州,150-500人,1-3年,大专,"教育,移动互联网",2018-03-07
6,Web开发 Python,北京天启智创信息技术有限公司,20k-40k,北京,少于15人,不限,本科,移动互联网、金融,2018-02-27
7,初级Python开发工程师,正宜（北京）科技有限公司,7k-14k,北京,15-50人,1年以下,本科,"移动互联网,企业服务",2018-02-26
8,Python Web研发工程师,郑州赛欧思科技有限公司,8k-12k,郑州,15-50人,1-3年,不限,信息安全,2018-03-12
9,Python web高级工程师,广州德利信息科技有限公司,12k-20k,广州,少于15人,3-5年,本科,"移动互联网,电子商务",2018-03-02
10,Python 高级开发工程师,紫光西部数据有限公司,15k-25k,南京,150-500人,3-5年,本科,"数据服务,信息安全",2018-02-28
11,python开发工程师（SAAS云平台研发）,上海合阔信息技术有限公司,12k-24k,上海,15-50人,1-3年,不限,"企业服务,移动互联网",2018-03-13
12,Python中级开发工程师,西安陆智投软件科技有限公司,7k-14k,西安,少于15人,1-3年,本科,"移动互联网,金融",2018-02-27
13,Python后端开发工程师,上海云腾自动化科技有限公司,40k-50k,北京,50-150人,3-5年,本科,"移动互联网,电子商务",2018-03-12
14,初级Python开发工程师,北京联宇益通科技发展有限公司,6k-9k,北京,50-150人,1-3年,本科,移动互联网,2018-02-24
0,Python Web开发工程师,衍升科技（上海）有限公司,18k-36k,上海,15-50人,3-5年,本科,"金融,数据服务",2018-02-23
1,Python开发工程师(数据分析平台开发方向）,北京陌陌科技有限公司,20k-40k,北京,500-2000人,1年以下,本科,社交网络,2018-03-07
2,运维开发工程师(python),成都好玩一二三科技有限公司,6k-10k,成都,150-500人,1-3年,大专,游戏,2018-03-12
3,Python爬虫工程师,上海勃池信息技术有限公司,10k-20k,上海,50-150人,1-3年,本科,"金融,数据服务",2018-03-12
4,Python开发工程师(CDN方向),北京迅达云成科技有限公司,15k-25k,北京,50-150人,3-5年,本科,数据服务,2018-03-01
5,高级Python工程师（NLP方向）,北京慕华信息科技有限公司,20k-30k,北京,150-500人,5-10年,本科,"移动互联网,教育",2018-03-13
6,python高级开发工程师,西安陆智投软件科技有限公司,10k-15k,西安,少于15人,3-5年,本科,"移动互联网,金融",2018-02-27
7,Python工程师（爬虫方向）,深圳市一面网络技术有限公司,10k-20k,深圳,15-50人,1-3年,本科,"移动互联网,数据服务",2018-03-12
8,python助教老师（项目经理）,北京千锋互联科技有限公司,7k-13k,深圳,500-2000人,1-3年,大专,移动互联网,2018-03-13
9,Python工程师（数据平台）,杭州鲁尔物联科技有限公司,6k-12k,杭州,15-50人,1-3年,本科,"硬件,移动互联网",2018-03-13
10,Python后端开发,成都清数聚云科技有限公司,10k-15k,成都,15-50人,1-3年,本科,"O2O,移动互联网",2018-03-12
11,Python后端开发工程师,湖南妙手机器人有限公司,6k-8k,长沙,50-150人,1-3年,本科,医疗健康,2018-02-26
12,python、C++、Mysql、工程师,上海远澜信息技术有限公司,15k-30k,上海,15-50人,1-3年,本科,金融,2018-03-06
13,Python后端开发,广州博盾信息技术有限公司,8k-15k,广州,15-50人,1-3年,本科,"移动互联网,企业服务",2018-03-05
14,Python 后台工程师,升宝节能技术（上海）有限公司,7k-12k,上海,50-150人,1-3年,不限,"移动互联网,数据服务",2018-03-09
0,Python爬虫工程师,深圳小步网络科技有限公司,15k-30k,深圳,15-50人,3-5年,本科,移动互联网,2018-03-13
1,Python开发助理,广州森迪信息科技有限公司,3k-5k,上海,150-500人,1年以下,大专,"移动互联网,电子商务",2018-03-09
2,Python工程师 （后台开发）,深圳市铺铺旺电子商务有限公司,6k-12k,深圳,2000人以上,不限,大专,"移动互联网,电子商务",2018-03-09
3,python后端开发工程师（初级、应届生）,广州建友信息科技有限公司,3k-6k,广州,15-50人,1年以下,大专,"移动互联网,硬件",2018-02-27
4,Python测试工程师,武汉佰钧成技术有限责任公司,7k-14k,南京,2000人以上,3-5年,大专,移动互联网,2018-03-12
5,python运维开发工程师,深圳网脊科技开发有限公司,14k-18k,深圳,15-50人,3-5年,大专,"移动互联网,企业服务",2018-02-28
6,讲师（R语言／Python）,北京国富如荷网络科技有限公司,6k-12k,北京,50-150人,1-3年,本科,"社交网络,教育",2018-03-07
7,Python Web开发,河南鼎越电子商务有限公司,7k-14k,郑州,15-50人,3-5年,本科,"移动互联网,文化娱乐",2018-02-28
8,Python后台,武汉小果科技有限公司,9k-15k,武汉,15-50人,1-3年,本科,"移动互联网,O2O",2018-03-13
9,直招python应用开发工程师,成都金网迅捷软件有限公司,3k-5k,成都,50-150人,1年以下,本科,"移动互联网,电子商务",2018-03-06
10,java开发、C++开发、python、数据库,南京电子工程研究所（中国电子科技集团公司第二十八研究所）,8k-12k,南京,2000人以上,1-3年,本科,"移动互联网,信息安全",2018-03-01
11,Python爬虫工程师,深圳市麦达数字股份有限公司,25k-35k,北京,500-2000人,3-5年,本科,"企业服务,数据服务",2018-03-13
12,Python爬虫工程师,浙江阿拉丁电子商务股份有限公司,10k-15k,杭州,150-500人,3-5年,本科,移动互联网,2018-03-13
13,Python算法工程师,武汉小弦科技有限责任公司,4k-8k,武汉,少于15人,不限,本科,"硬件,教育",2018-03-09
14,Python算法工程师,四川星盾科技股份有限公司,8k-15k,成都,50-150人,3-5年,本科,"移动互联网,信息安全",2018-03-04
0,Python后端工程师,北京遥领医疗科技有限公司,10k-20k,北京,15-50人,不限,本科,"数据服务,医疗健康",2018-03-07
1,python后端开发工程师,南京世和基因生物技术有限公司,8k-16k,南京,150-500人,1-3年,本科,"医疗健康,其他",2018-03-07
2,Python 全栈工程师,五维引力（上海）数据服务有限公司,15k-30k,上海,50-150人,1-3年,本科,移动互联网,2018-02-27
3,Python后台架构师 （后台开发）,深圳市铺铺旺电子商务有限公司,12k-24k,深圳,2000人以上,不限,本科,"移动互联网,电子商务",2018-03-09
4,Python开发运维工程师,深圳市惠群商业数据技术有限公司,7k-14k,深圳,15-50人,1-3年,大专,"移动互联网,社交网络",2018-03-07
5,Python 后端开发工程师,深圳市游滨果科技有限公司,15k-30k,深圳,少于15人,3-5年,大专,"移动互联网,电子商务",2018-03-05
6,Web后端开发工程师（Python）,广州市殷赋信息科技有限公司,7k-8k,广州,少于15人,1-3年,本科,"数据服务,企业服务",2018-03-12
7,Python后端工程师,上海茗日智能科技有限公司,12k-20k,上海,15-50人,1-3年,本科,企业服务,2018-02-13
8,Python研发工程师(爬虫方向),上海聚力传媒技术有限公司,16k-22k,上海,500-2000人,3-5年,本科,文化娱乐,2018-03-12
9,PHP/Node.js/Python 高级工程师,深圳市智能现实科技有限公司,13k-25k,深圳,15-50人,1-3年,本科,"移动互联网,企业服务",2018-02-22
10,Python工程师（人工智能方向）,深圳贝尔信息科技有限公司,8k-16k,深圳,少于15人,不限,本科,"企业服务,数据服务",2018-03-07
11,Python开发(网络爬虫方向),中国电子进出口有限公司,10k-15k,成都,500-2000人,1-3年,本科,信息安全,2018-03-13
12,游戏服务端Python开发工程师,普天乐（深圳）科技有限公司,12k-20k,深圳,少于15人,3-5年,本科,游戏,2018-02-27
13,Python爬虫工程师-北京-00089,北京环宇万维科技有限公司,15k-25k,北京,150-500人,1-3年,本科,移动互联网,2018-03-12
14,python后台开发工程师,深圳市透明伞科技有限公司,20k-40k,深圳,50-150人,1-3年,本科,"移动互联网,O2O",2018-03-01
0,Python开发工程师(运营支撑系统方向),北京迅达云成科技有限公司,10k-20k,北京,50-150人,3-5年,本科,数据服务,2018-03-01
1,python导师J10362,江苏传智播客教育科技股份有限公司南京分公司,12k-18k,南京,2000人以上,3-5年,本科,教育,2018-03-01
2,python web 开发,西安衡刻信息科技有限公司,5K-10K,西安,少于15人,1-3年,本科,"移动互联网,企业服务",2018-02-25
3,Python后端开发工程师,深圳灵虎至真智能科技有限公司,15k-20k,北京,15-50人,1-3年,本科,"移动互联网,数据服务",2018-02-25
4,Python数据开发工程师,上海叮诺科技有限公司,10k-20k,上海,15-50人,1-3年,本科,移动互联网,2018-02-23
5,Python后端开发工程师,成都世纪云合科技有限公司,10k-15k,成都,50-150人,1-3年,大专,移动互联网,2018-03-06
6,python后端开发工程师,杭州艾耕科技有限公司,10k-20k,杭州,50-150人,1-3年,本科,"移动互联网,数据服务",2018-02-27
7,课程老师（python语言）,上海耕子教育科技有限公司,8k-12k,上海,15-50人,1-3年,本科,教育,2018-02-27
8,Python爬虫软件开发工程师,广州玖维信息科技有限公司,3k-5k,广州,150-500人,1年以下,大专,"移动互联网,数据服务",2018-03-13
9,Python高级讲师,四川源码时代科技有限公司,15k-30k,成都,150-500人,3-5年,大专,移动互联网,2018-02-26
10,Python高级爬虫工程师,北京币世界网络科技有限公司,17k-32k,北京,15-50人,3-5年,本科,"移动互联网,金融",2018-03-13
11,python数据分析师,北京阿博泰克北大青鸟信息技术有限公司,12k-20k,北京,150-500人,3-5年,大专,教育,2018-03-09
12,Python实习生,杭州金盔甲科技有限公司,3k-5k,杭州,15-50人,不限,不限,"移动互联网,电子商务",2018-03-05
13,Python 后端开发工程师,威廉欧奈尔信息科技（上海）有限公司,8k-15k,上海,15-50人,1-3年,本科,"移动互联网,金融",2018-03-09
14,高级Linux Python工程师,厦门游天科技有限公司,10k-20k,厦门,15-50人,1-3年,大专,移动互联网,2018-03-12
0,python后端开发（急）,成都世纪云合科技有限公司,10k-15k,成都,50-150人,1-3年,大专,移动互联网,2018-03-06
1,python爬虫工程师,北京币世界网络科技有限公司,17k-32k,北京,15-50人,3-5年,本科,"移动互联网,金融",2018-03-13
2,高级后端工程师 （python/Django方向),北京区块科技有限公司,15k-30k,北京,15-50人,3-5年,不限,"金融,其他",2018-03-11
3,Python运维开发工程师,携程计算机技术（上海）有限公司,15k-20k,深圳,2000人以上,1-3年,大专,"移动互联网,旅游",2018-03-06
4,Python后端主程,北京贝贝图米科技有限公司,20k-40k,北京,15-50人,5-10年,本科,游戏,2018-03-01
5,Python双元导师J10411,江苏传智播客教育科技股份有限公司西安分公司,10k-15k,西安,2000人以上,1-3年,大专,教育,2018-03-07
6,Python全栈工程师,北京云中融信网络科技有限公司,15k-25k,北京,150-500人,3-5年,本科,"移动互联网,数据服务",2018-03-02
7,Python 爬虫工程师,广州汇电云联互联网科技有限公司,10k-20k,广州,50-150人,3-5年,本科,移动互联网,2018-03-13
8,Python web开发工程师,乐荐信息科技（北京）有限公司,15k-20k,上海,150-500人,1-3年,大专,"移动互联网,企业服务",2018-02-27
9,Python程序员学徒,广州创拓信息科技有限公司,2k-3k,广州,50-150人,不限,大专,"电子商务,O2O",2018-02-25
10,高级Python爬虫工程师,厦门笨鸟电子商务有限公司,40k-60k,深圳,150-500人,5-10年,本科,企业服务,2018-03-13
11,Python智能应用开发工程师,四川封面传媒有限责任公司,8k-15k,成都,150-500人,1-3年,本科,移动互联网,2018-03-05
12,Python测试工程师（自动化）,北京多来点信息技术有限公司,15k-25k,北京,500-2000人,1-3年,本科,"移动互联网,O2O",2018-03-13
13,Python高级工程师（爬虫）,苏州有推信息科技有限公司,10k-20k,苏州,15-50人,3-5年,不限,移动互联网,2018-03-12
14,自动化测试工程师（Python）,北京慕华信息科技有限公司,12k-20k,北京,150-500人,3-5年,本科,"移动互联网,教育",2018-03-13
0,Python后台开发,上海诤贯网络科技有限公司,7k-12k,成都,少于15人,1-3年,大专,金融 数据服务,2018-02-21
1,Python抓取系统工程师,南京聪明狗网络技术有限公司,15k-30k,南京,15-50人,不限,不限,"电子商务,数据服务",2018-03-01
2,Python web应用开发程序员,北京江民新科技术有限公司,10k-20k,武汉,50-150人,1-3年,本科,信息安全,2018-02-27
3,python爬虫工程师,紫梧桐（北京）资产管理有限公司,15k-30k,北京,500-2000人,不限,本科,O2O,2018-03-09
4,软件开发工程师（Python/C++）,通联数据股份公司,18k-36k,上海,150-500人,3-5年,本科,金融,2018-03-07
5,Python爬虫工程师,北京力扬泛海科技有限公司,12k-15k,北京,15-50人,1-3年,本科,"移动互联网,电子商务",2018-03-12
6,服务器开发工程师（Java / Python）,北京阿博茨科技有限公司,10k-20k,武汉,50-150人,3-5年,本科,移动互联网,2018-03-12
7,Python讲师（兼职）,郑州星辰互联电子科技有限公司,5k-8k,郑州,15-50人,3-5年,不限,移动互联网,2018-02-24
8,Python开发工程师 MySQL Git,维视科技（西安）有限公司,7k-10k,西安,15-50人,1-3年,本科,移动互联网,2018-03-11
9,Python后端架构师（AI Lab）,北京世纪好未来教育科技有限公司,30k-50k,北京,2000人以上,5-10年,本科,"移动互联网,教育",2018-03-06
10,高级python（爬虫）工程师,苏州紫豹科技有限公司,15k-25k,苏州,15-50人,3-5年,大专,信息安全,2018-03-12
11,python工程师（自动化测试方向）,厦门蓝斯通信股份有限公司,5k-9k,厦门,150-500人,1-3年,不限,"移动互联网,数据服务",2018-03-05
12,Python架构师,杭州数为科技有限公司,20k-30k,杭州,50-150人,3-5年,本科,O2O,2018-02-28
13,Python爬虫工程师（10-20k）,深圳市华海乐盈网络科技有限公司,10k-20k,深圳,500-2000人,1-3年,本科,移动互联网,2018-03-07
14,社区服务端开发工程师(c++/python),富途网络科技（深圳）有限公司,20k-40k,深圳,150-500人,3-5年,本科,"移动互联网,金融",2018-03-13
0,Python架构师,杭州数为科技有限公司,20k-30k,杭州,50-150人,3-5年,本科,O2O,2018-02-28
1,Python研发工程师 (WEB后端),悦视光合科技（北京）有限公司,8k-16k,深圳,15-50人,不限,本科,"移动互联网,企业服务",2018-03-12
2,Python开发工程师(爬虫方向),北京未来安全信息技术有限公司,15K-30K,北京,15-50人,3-5年,本科,信息安全,2018-03-13
3,软件工程师 Linux C/C++ Python,维视科技（西安）有限公司,6k-12k,西安,15-50人,1-3年,本科,移动互联网,2018-03-11
4,后端开发工程师（Node\Python\Ruby）,北京希瑞亚斯科技有限公司,19k-35k,北京,50-150人,3-5年,本科,企业服务,2018-03-13
5,python游戏服务器开发,深圳趣凡网络科技有限公司,10k-20k,深圳,50-150人,1-3年,大专,"移动互联网,游戏",2018-03-08
6,软件研发工程师（C/C++/Python）,郑州埃文计算机科技有限公司,5k-10k,郑州,15-50人,1-3年,本科,"移动互联网,数据服务",2018-03-12
7,python爬虫,汇金智融（北京）科技有限公司,8k-16k,深圳,150-500人,1-3年,本科,"移动互联网,电子商务",2018-03-13
8,python爬虫,青岛格兰德信用管理咨询有限公司,10k-11k,青岛,50-150人,3-5年,大专,"企业服务,金融",2018-03-12
9,Python爬虫工程师,河南飞墨电子科技有限公司,5k-8k,郑州,15-50人,1-3年,不限,移动互联网,2018-03-10
10,高级后端开发（Java、Python）,北京桉桉投资管理有限公司,20k-40k,北京,少于15人,5-10年,本科,金融,2018-03-13
11,服务器后端开发（C++、Python）,哈尔滨安天科技股份有限公司,5k-7k,哈尔滨,500-2000人,1-3年,不限,信息安全,2018-03-11
12,Python爬虫开发工程师,成都亚然科技中心,8k-16k,成都,15-50人,不限,不限,移动互联网,2018-03-09
13,物联网服务器开发（Python/Php）,便利蜂商贸有限公司,20k-30k,北京,2000人以上,3-5年,本科,"移动互联网,生活服务",2018-03-13
14,智能语义软件工程师（Java 或 Python）,恒生电子股份有限公司,10k-18k,杭州,2000人以上,3-5年,本科,"移动互联网,金融",2018-03-13
0,python数据挖掘工程师,成都商报社,8k-10k,成都,150-500人,1-3年,本科,文化娱乐,2018-03-13
1,java后端开发工程师（or python）,北京爱帮智汇科技有限公司,20k-35k,北京,15-50人,3-5年,本科,移动互联网,2018-03-13
2,包你说后端开发工程师（Python、Java）,广州布里吉信息科技有限公司,10k-15k,广州,15-50人,1-3年,本科,移动互联网,2018-03-13
3,软件工程师（C++/Python）,上海西井信息科技有限公司,15k-24k,上海,50-150人,1-3年,不限,"数据服务,硬件",2018-03-04
4,资深课程运营（Python方向）,网易（杭州）有限公司,15k-20k,杭州,2000人以上,5-10年,本科,"电子商务,移动互联网",2018-02-27
5,"后台开发工程师（C++,PYTHON,GO）",深圳市云之梦科技有限公司,10k-15k,深圳,50-150人,1-3年,大专,"移动互联网,O2O",2018-03-13
6,基础平台开发工程师C/Go/Python/Java(CDN),阿里云计算有限公司,20k-40k,北京,2000人以上,不限,本科,"电子商务,企业服务",2018-03-06
7,区块链 python 后台工程师,上海彼脉网络信息科技有限公司,15k-30k,上海,15-50人,1-3年,本科,"数据服务,硬件",2018-03-06
8,服务器后端开发工程师（C++/Python）,哈尔滨安天科技股份有限公司,5k-10k,哈尔滨,500-2000人,不限,不限,信息安全,2018-03-02
9,Python自动化测试,深圳开黑科技有限公司,10k-19k,深圳,50-150人,1-3年,本科,"移动互联网,文化娱乐",2018-03-12
10,C++/Python后台软件开发高级工程师,睿初科技,15k-30k,深圳,2000人以上,3-5年,本科,"企业服务,数据服务",2018-03-13
11,软件架构工程师 PHP Python ubuntu,维视科技（西安）有限公司,9k-14k,西安,15-50人,5-10年,本科,移动互联网,2018-03-11
12,后端开发工程师（go/python/php),广州小狗机器人技术有限公司北京分公司,15k-30k,北京,50-150人,3-5年,本科,硬件,2018-03-06
13,后端工程师 ( Ruby / Python ),上海摩林网络科技有限公司,12k-18k,上海,50-150人,1-3年,大专,"企业服务,生活服务",2018-03-06
14,大数据平台开发工程师（java/python）,北京捷通华声科技股份有限公司,15k-25k,北京,150-500人,3-5年,本科,"移动互联网,数据服务",2018-03-13
0,基础平台开发工程师C/Go/Python/Java(CDN),阿里云计算有限公司,20k-40k,杭州,2000人以上,不限,本科,"电子商务,企业服务",2018-03-06
1,Python前端工程师,上海众端网络科技有限公司,8k-15k,上海,15-50人,1-3年,大专,"移动互联网,广告营销",2018-03-12
2,python爬虫工程师,江苏曲速教育科技有限公司,10k-16k,北京,150-500人,1-3年,本科,教育、移动互联网,2018-03-06
3,手Q后台开发（Java/C++/Python）,腾讯科技(深圳)有限公司,18k-36k,深圳,2000人以上,1-3年,本科,"移动互联网 ,游戏",2018-03-05
